,Pressure_Sensor_1,Pressure_Sensor_2,Pressure_Sensor_3,Flow_Rate_1,Flow_Rate_2,Flow_Rate_3,Pipe_Diameter,Leak_Label
07-08-2022 01:00,55.609297,52.50372123,53.2376097,135.4981872,153.6069465,163.4655901,12,0
07-08-2022 02:00,45.24866823,49.35369777,43.47045612,191.3870534,136.0881438,166.5996056,12,0
07-08-2022 03:00,55.07655012,58.35221299,57.36670921,136.1263767,112.2482463,123.0668463,10,0
07-08-2022 04:00,53.99519669,57.74134678,42.19602971,110.7903815,130.9528278,175.4047264,12,0
07-08-2022 05:00,55.39728554,55.86639261,58.50375799,150.2036545,125.4296099,123.5036557,8,0
07-08-2022 06:00,43.57634879,51.66479144,46.45572036,173.6861761,108.725,126.99195,8,0
07-08-2022 07:00,59.71707668,59.20135166,56.94794126,113.4150642,115.4025477,194.4161168,10,0
07-08-2022 08:00,47.80941512,45.34554653,42.25464089,171.265792,159.2310356,114.4207047,10,0
07-08-2022 09:00,42.01628595,59.52280143,55.46480024,127.3797967,112.6523148,158.2247647,8,0
07-08-2022 10:00,46.54755091,43.17866056,47.41916289,192.8198438,191.1978986,186.8016628,8,0
07-08-2022 11:00,51.95464375,59.39284508,55.15945092,148.08175,100.1855806,109.6112418,12,0
07-08-2022 12:00,55.46158187,40.27280241,44.09814358,169.5909527,177.2457701,190.0362643,8,0
07-08-2022 13:00,58.87386902,49.90794913,50.80120513,108.4910789,128.8116394,154.2214877,12,0
07-08-2022 14:00,56.87004494,54.55670288,52.22301711,141.1502511,120.4017113,137.912621,12,0
07-08-2022 15:00,45.96264256,49.61282349,48.61675432,124.3069566,112.8696684,136.9687276,12,0
07-08-2022 16:00,41.66665403,53.21810088,42.92164537,113.5867063,186.0963055,176.8358795,10,0
07-08-2022 17:00,54.92687648,57.51888074,56.00034962,166.6198368,159.3886748,117.8509944,10,0
07-08-2022 18:00,40.54901901,55.48177056,55.16106915,179.5082022,194.8511452,170.6417164,8,0
07-08-2022 19:00,57.5109175,45.50094883,55.04072725,134.8275151,130.3378025,150.207726,12,0
07-08-2022 20:00,51.62093069,44.30186969,44.96807782,188.7521531,138.0843642,178.3119835,10,0
07-08-2022 21:00,58.0209724,59.64377852,40.91612343,102.0443294,137.9513902,121.22338,12,0
07-08-2022 22:00,49.81051379,46.47990825,58.10579294,180.2601557,152.238679,110.9103996,8,0
07-08-2022 23:00,44.61685383,45.44384252,43.55328796,122.4752981,168.5929895,100.9021023,10,0
08-08-2022 00:00,48.14932494,44.78437272,50.62677864,150.6974878,149.7199828,179.871372,8,0
08-08-2022 01:00,53.03476968,45.97424642,41.87529232,139.9266324,180.0579984,137.2517242,8,0
08-08-2022 02:00,58.6317498,53.69013028,40.48102819,127.9007293,176.1680213,116.2557379,12,0
08-08-2022 03:00,57.35775491,59.33726291,40.50679395,167.7786012,149.2946028,193.1241252,10,0
08-08-2022 04:00,49.52792895,40.62954248,54.35116495,127.5464769,147.6389351,105.2523943,8,0
08-08-2022 05:00,40.04597407,58.91358689,44.6342206,105.5697027,123.5804797,155.0430711,8,0
08-08-2022 06:00,40.26237602,44.08244734,49.86493063,193.9078054,134.8033216,118.9921698,8,0
08-08-2022 07:00,52.59545998,52.01370787,52.37211666,116.8209897,130.2324952,156.0422493,8,0
08-08-2022 08:00,57.79478291,57.87885911,53.05229917,171.252504,127.65783,153.5394812,10,0
08-08-2022 09:00,43.1758514,41.28407953,41.01197226,131.724005,119.541241,176.3174888,8,0
08-08-2022 10:00,58.64236588,44.51181516,48.06019286,110.0121865,163.0808088,168.8030931,10,1
08-08-2022 11:00,45.863019,58.16269579,57.5781484,149.6138933,144.4947583,183.0610258,8,0
08-08-2022 12:00,57.77992068,51.13476425,49.63122779,127.5956201,175.6368215,125.7862626,8,0
08-08-2022 13:00,55.92302403,43.38415995,52.88922196,118.1206545,164.9395738,123.7256577,10,1
08-08-2022 14:00,42.88447705,49.16433235,59.31498035,143.7924309,129.748526,169.2167439,12,0
08-08-2022 15:00,52.0104918,45.92111426,45.03073634,130.8158286,146.5456462,165.1122009,10,0
08-08-2022 16:00,57.48344928,55.89491907,45.88665442,194.6812666,143.6192975,134.1295554,8,0
08-08-2022 17:00,47.68861615,40.23180412,55.48376568,120.145027,193.9466818,189.2026289,12,1
08-08-2022 18:00,42.65910975,49.19624959,43.12828117,145.2700235,145.2612373,130.591798,8,0
08-08-2022 19:00,47.57046934,43.90424092,41.30472747,128.5764149,104.936388,120.3062112,8,0
08-08-2022 20:00,51.44094004,52.64354611,51.95769104,165.322802,184.0000638,113.8841512,8,0
08-08-2022 21:00,46.00752394,46.77049157,46.90230899,196.3056983,171.1893692,139.7871472,8,0
08-08-2022 22:00,56.78270947,46.83899931,52.1832433,111.5550878,106.0211079,150.0848479,12,0
08-08-2022 23:00,43.25086964,55.44166281,45.70431901,126.6896582,163.3792226,194.6173696,8,0
09-08-2022 00:00,40.87972826,51.90612985,41.25341761,151.2286222,160.9581072,134.3472252,12,0
09-08-2022 01:00,40.01717715,59.51027775,40.06274879,141.8651669,164.5676538,138.922154,10,1
09-08-2022 02:00,47.12521452,57.6030899,53.65709299,127.049507,126.7876483,116.3412669,12,0
09-08-2022 03:00,46.63898386,40.10071143,51.90260629,140.6562861,142.22929,164.4673676,8,0
09-08-2022 04:00,59.41960567,44.49789522,48.47171413,182.7526131,135.2156783,136.1281541,12,0
09-08-2022 05:00,59.68370317,59.34323584,57.9380015,179.7487819,118.6990381,181.3084333,10,0
09-08-2022 06:00,44.88712804,53.75787911,42.19901714,121.3973216,194.1568637,130.7814353,8,1
09-08-2022 07:00,45.13826578,56.79958046,57.0842295,129.6393784,114.4752637,126.7455823,10,0
09-08-2022 08:00,52.66909686,41.97047666,42.50274052,171.0572776,126.6703175,199.6005515,8,0
09-08-2022 09:00,41.7465293,47.46475739,51.35514237,180.4430237,138.1470034,173.7961333,8,0
09-08-2022 10:00,51.81053509,44.45636544,50.07022204,100.5428932,171.7196385,148.6741161,8,0
09-08-2022 11:00,47.59210091,52.21335775,53.65932465,124.7542535,112.427041,151.0015712,10,0
09-08-2022 12:00,50.35745421,50.70714258,49.14582632,100.7738911,162.4185162,188.2572362,10,0
09-08-2022 13:00,41.72744584,40.75086177,44.03245988,115.949117,146.3339803,162.8582589,10,1
09-08-2022 14:00,44.90673926,56.30719077,55.85833601,143.2279769,173.5648358,197.9281749,10,0
09-08-2022 15:00,49.3983855,58.54079103,53.54772908,167.1264304,115.2535201,191.8375873,12,0
09-08-2022 16:00,43.64204113,56.83374089,41.35953088,164.5377898,158.084003,100.1455911,10,0
09-08-2022 17:00,52.06726301,56.60008535,43.58668244,148.4313539,177.111559,143.6118681,8,1
09-08-2022 18:00,49.47936203,43.38291239,53.47934804,131.4132281,198.1635696,163.9694836,10,0
09-08-2022 19:00,48.53059119,40.35076206,48.4586805,176.7718133,198.3200086,189.1916171,10,0
09-08-2022 20:00,56.79420989,40.59432946,47.85049702,171.733611,102.4262885,175.3521301,12,0
09-08-2022 21:00,43.70022819,53.1881227,56.84477734,162.6415747,140.6629045,159.9152174,12,0
09-08-2022 22:00,50.18777314,59.80281102,58.3476211,126.7981063,124.2511316,166.842159,8,0
09-08-2022 23:00,47.89848453,47.98332817,50.88353311,157.1248644,154.5295907,191.3045326,8,0
10-08-2022 00:00,43.44861719,55.60915242,51.06153871,170.1655318,106.3221438,192.8415418,8,0
10-08-2022 01:00,51.46016059,48.47205779,49.61724771,153.10049,105.0680018,199.4414352,10,0
10-08-2022 02:00,45.16230232,42.48869791,49.08486875,172.9213826,164.8474967,106.8096159,10,0
10-08-2022 03:00,45.04300834,52.9940921,59.52729271,120.1774429,158.668563,152.2592207,8,0
10-08-2022 04:00,51.68031111,52.5161373,45.15953258,145.4138696,191.274949,190.4766512,8,0
10-08-2022 05:00,51.19729386,53.57864922,42.42942972,187.4023953,167.4969396,156.9854648,10,1
10-08-2022 06:00,44.27964792,49.61244908,53.90146285,115.1589539,166.527124,131.3712254,10,0
10-08-2022 07:00,55.28971991,45.38550333,54.47340535,118.6622177,114.5345241,142.714397,8,1
10-08-2022 08:00,54.51983144,50.24527463,41.45099837,127.636429,129.149319,112.4153465,10,1
10-08-2022 09:00,41.93009966,59.63387116,43.23431398,144.3854291,198.9658368,121.6686453,12,0
10-08-2022 10:00,49.07239418,40.77682517,50.49428726,128.1833148,165.2803788,180.98711,12,0
10-08-2022 11:00,49.68094131,45.29137691,46.69298933,171.0024514,122.1834677,104.7237091,8,0
10-08-2022 12:00,57.27692015,58.95304654,41.43150657,108.256308,198.0590217,120.601175,10,0
10-08-2022 13:00,54.47610559,50.29099267,49.88855913,183.1901906,128.7596252,192.7703216,12,0
10-08-2022 14:00,46.55013152,47.71859458,55.1911239,122.6040633,116.9405731,163.1327101,10,0
10-08-2022 15:00,52.55092061,57.4966682,43.96237936,194.9542568,117.308429,144.7350745,8,0
10-08-2022 16:00,44.58546319,59.83391015,51.62997359,133.808406,199.9887344,133.2151138,12,0
10-08-2022 17:00,56.21432165,43.57708949,57.34907101,103.1965342,141.8976573,177.5289333,10,0
10-08-2022 18:00,53.28775578,42.3018703,59.39156354,115.9723799,155.1849568,169.6703975,12,0
10-08-2022 19:00,59.57400513,46.76579907,50.55561311,144.938682,181.3732342,144.5670523,12,0
10-08-2022 20:00,53.88211727,58.0524048,47.15363448,131.8518895,121.6850413,162.4181702,10,0
10-08-2022 21:00,58.56055467,44.02727291,58.2794216,130.6375488,115.6603522,190.1262158,8,0
10-08-2022 22:00,51.26885144,49.07812621,59.49905641,140.4265073,173.9878582,180.481734,8,0
10-08-2022 23:00,45.21998545,58.20114783,52.01697212,133.4079043,109.9475291,126.7221781,12,0
11-08-2022 00:00,41.07312458,40.75950468,41.3634198,187.0929623,130.5928941,154.1619757,10,0
11-08-2022 01:00,40.02798172,42.75162015,54.69097807,195.3274135,125.5631212,102.2914565,12,0
11-08-2022 02:00,43.8472002,46.1958621,42.37023586,183.1839451,199.6940717,185.8040995,10,0
11-08-2022 03:00,48.17372395,51.52275978,50.95683107,107.3657791,106.1779696,166.9569473,12,1
11-08-2022 04:00,40.3853587,42.89361801,43.96412254,156.0807611,187.6343222,138.2096185,10,0
11-08-2022 05:00,48.40785666,57.60671932,41.61669179,182.0349917,136.6470642,128.8159251,10,0
11-08-2022 06:00,52.9023984,42.36316758,51.9663521,139.5148144,109.9511714,106.2710547,8,0
11-08-2022 07:00,57.21800627,41.81573189,44.87390044,129.0243107,113.5366368,134.7175121,10,0
11-08-2022 08:00,46.53721408,41.74885724,56.65162914,152.836837,171.2090721,116.4368623,8,0
11-08-2022 09:00,50.18806553,53.01868017,43.35278183,185.8948122,128.7289295,123.2658523,8,0
11-08-2022 10:00,54.10856165,40.81569916,51.04781391,158.5926807,156.4154717,170.847944,10,1
11-08-2022 11:00,40.92290654,43.80701238,48.07790874,139.1804165,120.8886101,186.3245551,8,0
11-08-2022 12:00,54.23906539,55.10659743,55.43541314,171.9824522,114.1865801,174.0226282,12,1
11-08-2022 13:00,45.55004721,54.62757053,41.79993004,186.9991254,136.2773497,183.1703378,10,0
11-08-2022 14:00,46.81043919,46.42216178,48.97581661,187.9796626,125.6203264,121.6112122,10,0
11-08-2022 15:00,49.75642478,42.51323965,42.62486896,142.1744206,173.7927459,163.7424754,12,0
11-08-2022 16:00,57.2561989,49.60812579,47.90860667,183.0591608,163.2762743,100.0228834,12,0
11-08-2022 17:00,53.04786317,44.28948328,50.81051412,122.8894608,115.0792225,118.9726124,12,0
11-08-2022 18:00,57.89227748,40.9850525,54.10751278,127.6014251,196.6650574,162.4839944,10,0
11-08-2022 19:00,46.99531571,57.36337965,42.44634215,175.7827988,163.9460734,163.4669169,10,0
11-08-2022 20:00,54.84772771,45.65642164,43.86606071,131.76942,148.097849,102.2056363,12,0
11-08-2022 21:00,48.11342458,43.2653811,44.00362358,163.1176445,157.6734767,103.144256,8,0
11-08-2022 22:00,59.59697599,51.83623698,47.17686645,114.5364893,141.8588642,126.8043787,10,1
11-08-2022 23:00,41.29966835,41.10401139,46.27702575,161.3531788,171.4468778,138.9304568,12,0
12-08-2022 00:00,54.6021466,56.27113713,48.38729117,149.9749364,114.468843,144.258982,8,1
12-08-2022 01:00,47.55951183,48.48822064,59.45606089,152.7440547,118.6187927,174.6832016,10,0
12-08-2022 02:00,57.46262877,59.77877924,58.35935375,193.7818921,104.9972364,123.3606332,10,0
12-08-2022 03:00,46.39765262,47.65961062,51.65264197,109.3767426,158.6054202,108.6581988,10,0
12-08-2022 04:00,52.67699336,48.63751312,49.59181774,179.4420659,174.6520497,181.6284416,10,0
12-08-2022 05:00,52.15229907,51.20146807,53.4462576,138.5601449,163.3180746,131.7000444,8,0
12-08-2022 06:00,58.34644987,41.25230551,53.90581682,106.5169343,175.1550982,176.7517374,10,0
12-08-2022 07:00,52.40338202,45.48060113,52.48355361,123.5928335,196.1681031,191.7198137,8,0
12-08-2022 08:00,41.81991221,44.73895298,47.88976021,190.0814292,176.1664752,191.8167616,12,0
12-08-2022 09:00,57.5077141,50.61768218,40.8148729,199.3758025,195.6563481,124.1791394,8,0
12-08-2022 10:00,40.03188832,51.61909978,58.57844898,138.2366169,167.1596999,161.7663022,10,0
12-08-2022 11:00,49.69516324,48.43934926,46.06686282,162.7247068,154.8320106,161.2950397,12,0
12-08-2022 12:00,41.64881468,48.27156067,49.89698361,145.4220845,188.919289,196.2933968,10,0
12-08-2022 13:00,42.18459828,55.88270412,41.93490279,192.9942375,183.4674376,174.182188,10,0
12-08-2022 14:00,55.5872207,48.63457711,58.58924799,142.9539526,152.7919406,173.2030597,12,0
12-08-2022 15:00,57.59459811,55.16621824,55.56709202,122.2878046,100.033595,175.1987512,12,0
12-08-2022 16:00,52.38502862,58.27879409,53.88844175,131.1686387,121.0765165,129.0056349,8,0
12-08-2022 17:00,42.49125797,53.62052165,45.43603415,101.9647051,168.6028632,158.7888123,8,0
12-08-2022 18:00,50.00072715,58.27616834,49.7706945,105.8416856,167.2684406,174.4460313,10,0
12-08-2022 19:00,41.37831747,45.80921245,53.86039436,113.7277083,149.0493358,137.4621733,10,0
12-08-2022 20:00,45.96173281,54.29345101,49.98194794,125.4743785,186.3758081,173.4251507,10,0
12-08-2022 21:00,47.50667927,50.51681796,46.02533071,129.2805016,102.5188625,182.2299456,12,0
12-08-2022 22:00,40.22975102,49.64937135,54.32466277,181.8720338,170.7037587,121.0680515,12,0
12-08-2022 23:00,41.30022251,50.2389924,52.40344534,174.1985816,179.8611737,192.8683664,8,0
13-08-2022 00:00,41.21941896,49.75846998,50.80866167,184.8127572,193.3365011,187.7032028,8,0
13-08-2022 01:00,44.27315889,44.29141044,53.32548097,112.3046519,137.1304973,177.0012753,10,0
13-08-2022 02:00,47.41661084,43.98558558,40.77677533,176.2196172,108.1760705,168.0164097,12,0
13-08-2022 03:00,43.37131403,49.65438859,53.63302735,185.7084782,109.3226137,106.3738211,12,0
13-08-2022 04:00,48.37686202,40.77797883,59.37559951,141.5986193,128.1045914,129.6564446,10,1
13-08-2022 05:00,46.75989937,42.67509036,54.12022662,155.2029579,163.9293998,155.3113235,12,1
13-08-2022 06:00,40.83444668,45.52414038,42.18888119,130.0207968,158.7764978,173.7502472,8,0
13-08-2022 07:00,41.25343747,44.35717662,50.95346374,185.9074254,141.6433839,180.2378811,10,0
13-08-2022 08:00,46.92670384,51.81138712,46.12234318,195.7512118,167.188511,188.7422678,10,0
13-08-2022 09:00,54.13239172,41.61056657,56.28775377,198.9232595,195.4176923,164.0111484,10,0
13-08-2022 10:00,48.21061697,51.44148412,59.21818844,186.8944159,171.5034361,117.9109551,10,0
13-08-2022 11:00,57.05263144,40.09764787,58.75251464,123.5970738,174.6372378,174.3207245,8,1
13-08-2022 12:00,48.33177692,55.86527869,51.93399142,199.8931721,107.0954366,148.0049125,10,0
13-08-2022 13:00,45.07813202,46.01908729,52.99913713,161.4845325,138.2739769,158.5362746,8,0
13-08-2022 14:00,46.49557706,43.49942902,49.06829019,116.8271611,194.8537746,128.2701233,8,0
13-08-2022 15:00,57.74981077,50.31371184,50.99929444,117.4585593,199.102354,103.4558498,8,0
13-08-2022 16:00,49.12701284,47.88814467,40.24411606,120.8634076,191.2879235,131.8519028,12,0
13-08-2022 17:00,58.67911465,54.1677897,57.5345122,174.743195,113.4998397,182.2316289,8,0
13-08-2022 18:00,58.8196607,41.26204924,44.22620234,109.8753739,143.3582986,109.6054449,12,1
13-08-2022 19:00,57.09358419,52.58407847,44.08036793,130.4828444,138.6172966,104.5388877,10,0
13-08-2022 20:00,42.5282084,47.90216141,43.88903661,133.9786976,168.5271106,181.790945,8,0
13-08-2022 21:00,57.95986253,42.60007419,49.85752818,108.7655407,130.7149613,156.4709344,10,0
13-08-2022 22:00,59.48914053,53.55213925,45.12806048,198.1997749,151.9288067,109.2022426,12,0
13-08-2022 23:00,48.76892168,52.44114246,58.53388856,189.9603407,137.4038874,107.2926236,8,0
14-08-2022 00:00,48.05517437,47.35279359,42.58453376,165.3178759,169.7047203,176.7101397,8,0
14-08-2022 01:00,55.47249834,51.14729604,57.88640401,115.1138646,164.2175005,134.2880156,8,0
14-08-2022 02:00,53.59375709,40.50096209,40.37661479,121.7412086,189.7455818,160.4817651,12,0
14-08-2022 03:00,41.4991668,51.91089238,59.16966303,194.8372359,133.5778309,104.7305206,8,0
14-08-2022 04:00,53.79425291,59.1778714,48.01678103,177.0987863,166.8490849,126.6692957,10,0
14-08-2022 05:00,40.9848528,53.98201984,49.13599272,138.715115,153.1107882,134.0301258,8,0
14-08-2022 06:00,40.15812457,58.51305844,58.26587961,176.1115482,130.5504326,146.6952181,12,0
14-08-2022 07:00,51.53896311,50.03684728,53.76571489,181.9660556,158.6257198,136.915755,8,0
14-08-2022 08:00,56.4407974,43.44460344,54.75311214,199.6139035,174.9201833,156.630054,12,0
14-08-2022 09:00,41.87213721,47.23272603,46.00644891,132.8303956,179.0618856,190.2637361,10,0
14-08-2022 10:00,58.70134873,50.36721318,52.23039007,121.1151991,128.9744376,174.3677314,12,0
14-08-2022 11:00,56.44453031,43.18391922,42.86734946,187.3450056,129.2117602,162.3120296,12,0
14-08-2022 12:00,42.07160136,50.7745012,54.03926149,176.377269,190.7406414,133.6638023,12,0
14-08-2022 13:00,56.62646341,57.22294477,43.05664395,123.9213814,171.8494719,102.0977258,12,0
14-08-2022 14:00,57.39783433,45.35861942,58.46978318,198.6516858,142.1658348,114.13516,12,0
14-08-2022 15:00,45.26745187,58.3679299,47.09461249,114.295061,147.0286075,147.388121,10,0
14-08-2022 16:00,42.74073254,58.17672373,55.49810745,186.0832357,125.3806985,129.0140159,10,0
14-08-2022 17:00,55.0832275,46.37730234,59.19099404,185.8126051,160.1284114,148.8124855,8,0
14-08-2022 18:00,50.62860501,44.72109208,58.06831883,109.3309312,164.7410885,159.4610201,10,0
14-08-2022 19:00,41.77074028,58.65690641,57.19919244,188.8095985,152.6162714,129.4675567,10,0
14-08-2022 20:00,53.79643802,58.89719022,50.8570493,147.0087214,176.5409768,171.415071,12,0
14-08-2022 21:00,59.75082954,42.64724095,46.56331155,141.4608174,180.6788008,101.1493374,12,0
14-08-2022 22:00,53.12813934,40.186962,54.47058999,160.6994924,181.4533889,123.6633591,10,0
14-08-2022 23:00,53.49211231,59.55302126,56.94831535,154.9991613,126.9969033,181.4767144,12,0
15-08-2022 00:00,42.79508795,51.71722459,45.85343347,104.8754562,124.0610886,118.9530857,8,1
15-08-2022 01:00,43.23014531,59.75092652,46.13756845,111.9855497,113.0476322,123.1377552,12,0
15-08-2022 02:00,41.21767809,41.44241179,49.60945691,108.080867,194.709686,145.5044325,12,0
15-08-2022 03:00,49.5192382,45.68181423,47.86762261,120.6188597,132.5295528,173.1778755,8,1
15-08-2022 04:00,55.59975271,54.38534335,47.0416347,182.4844676,149.2858898,126.3374464,8,0
15-08-2022 05:00,54.969644,57.04782565,47.16922076,155.702108,199.6648079,142.4789451,10,0
15-08-2022 06:00,44.14330478,41.74865581,55.19309488,134.1466321,144.130085,143.2204114,8,0
15-08-2022 07:00,40.64233231,53.49750849,54.17626932,169.743645,115.8244018,168.9508694,10,0
15-08-2022 08:00,55.5853549,46.6221654,49.55687681,166.5219722,188.5767434,130.3741291,10,0
15-08-2022 09:00,43.54482128,47.05348094,58.6667482,160.7390935,109.0371809,108.3201704,8,0
15-08-2022 10:00,44.79070684,51.86811113,45.99975034,107.6384016,143.0410912,123.7332603,10,0
15-08-2022 11:00,56.51014396,50.50980684,47.22813633,101.5119231,154.424524,108.9790441,10,0
15-08-2022 12:00,57.72944375,54.42459864,44.48340734,158.3364864,111.6999863,165.5454835,12,0
15-08-2022 13:00,56.44381931,45.19368817,58.70875555,184.0996731,119.1751037,149.3454491,10,0
15-08-2022 14:00,50.95884085,52.01274629,50.5122632,165.0589899,157.8962702,110.8396936,8,0
15-08-2022 15:00,50.44193836,55.07444625,53.66378981,170.2852525,138.3330349,135.0877938,8,1
15-08-2022 16:00,47.70725211,47.50064752,55.78984162,179.8076704,146.1868164,142.0747432,12,0
15-08-2022 17:00,49.64732591,46.10165389,40.92474933,180.8914937,171.5468138,184.481379,10,0
15-08-2022 18:00,57.70018572,56.72502187,48.23659488,188.0917613,175.2447923,110.3145334,10,0
15-08-2022 19:00,40.62217203,56.93889905,46.99934482,159.6385526,120.5558262,175.6140114,8,0
15-08-2022 20:00,49.15785872,52.10732324,57.26846882,129.2571387,138.5122914,134.2984866,12,0
15-08-2022 21:00,54.14492976,42.4664337,49.59354418,176.7707149,176.4291465,115.5155414,10,0
15-08-2022 22:00,56.32524734,51.98986906,58.664831,125.5056739,189.5719846,147.0839331,8,0
15-08-2022 23:00,44.61016326,49.83919056,48.1737584,167.2891343,140.2433084,130.3532736,12,0
16-08-2022 00:00,40.82165374,43.74498294,55.3969211,130.1681052,175.8226207,165.6583555,12,0
16-08-2022 01:00,55.77074261,45.32305291,50.07475001,180.3509347,143.2895762,141.5913152,8,0
16-08-2022 02:00,53.97685617,44.14615962,51.9700857,162.9745295,198.905717,183.8656267,8,0
16-08-2022 03:00,55.20339275,53.54799962,56.24933002,115.1017065,150.170534,147.432001,12,0
16-08-2022 04:00,42.93493269,41.46173897,40.39479425,168.2092893,114.053148,139.1694174,8,0
16-08-2022 05:00,43.42257502,56.26964744,53.66218886,146.5742782,172.1709266,197.8859695,12,1
16-08-2022 06:00,48.61425585,44.24861583,54.35131922,110.3756188,108.6770102,108.6523682,10,0
16-08-2022 07:00,57.07235629,58.39780762,41.94893248,189.6581486,142.1498508,102.58003,12,0
16-08-2022 08:00,48.9540878,42.46792857,40.45410655,186.6408085,196.1724869,141.1717884,10,0
16-08-2022 09:00,49.32948965,44.85813201,55.05560472,145.4819179,130.1335408,119.1645511,8,0
16-08-2022 10:00,44.86708891,47.26919497,45.20252706,194.0035215,150.0241588,144.8536885,8,0
16-08-2022 11:00,50.16633151,41.7223231,55.81539086,166.7825253,133.3962315,133.665613,10,0
16-08-2022 12:00,59.41684198,46.76755807,53.63648045,155.5039951,188.8421058,165.287618,10,0
16-08-2022 13:00,57.88470904,56.98556302,59.95274135,106.4817613,182.619026,108.4120181,10,0
16-08-2022 14:00,47.93910173,51.19046894,49.00780135,179.6233005,118.897018,146.6039484,12,0
16-08-2022 15:00,53.76709992,41.90746053,55.52216244,175.2838456,101.3472382,182.5439088,8,0
16-08-2022 16:00,42.41315571,54.20866584,44.57500204,191.992774,195.6798504,103.9904962,10,1
16-08-2022 17:00,41.17332481,47.17469022,47.01440782,190.6233476,195.5339146,144.7480418,8,0
16-08-2022 18:00,41.59648812,55.87099655,52.28947396,162.9819518,107.8861294,175.9240089,8,0
16-08-2022 19:00,53.91262202,49.32507524,46.62137683,118.2735253,106.9179203,137.8436382,12,0
16-08-2022 20:00,44.5814333,41.40671762,45.9067299,154.7929404,166.5890296,188.6958694,12,0
16-08-2022 21:00,55.80698273,49.20217708,41.68018053,197.4183434,194.0544832,188.5884318,12,1
16-08-2022 22:00,45.87149233,49.87042664,47.27142794,169.1629085,161.0931748,189.5712175,12,0
16-08-2022 23:00,47.25624411,41.42102155,54.94978655,111.4802104,110.5903361,120.9706951,10,0
17-08-2022 00:00,43.95318424,46.07778063,42.55460419,167.2928823,197.5044067,147.2743608,8,0
17-08-2022 01:00,42.56119367,48.81567024,51.61728251,152.2031721,197.7086936,111.4485744,10,0
17-08-2022 02:00,46.02730313,49.36129156,40.72683473,155.7589147,178.1785095,193.9252155,8,0
17-08-2022 03:00,56.98617063,45.93947438,57.54053175,134.4597802,166.6748306,178.5834096,10,0
17-08-2022 04:00,42.41842944,54.53911388,40.08942415,175.0402705,141.4412089,138.4958408,10,0
17-08-2022 05:00,43.44676952,40.69329764,58.51240986,168.8831319,190.5078673,132.8878828,10,1
17-08-2022 06:00,56.88906881,57.1644522,52.59566262,130.041024,132.6642646,127.2520756,8,0
17-08-2022 07:00,56.06080123,47.52447331,41.02631307,178.3023417,156.7764275,105.5100169,12,1
17-08-2022 08:00,41.78532774,44.13960366,40.230218,113.2524318,196.2959651,122.3625981,8,0
17-08-2022 09:00,59.87356434,42.86668807,54.12790434,148.8120155,189.9637308,142.3631522,12,1
17-08-2022 10:00,45.25228751,40.70914949,57.87290798,190.3781061,113.3923342,126.947428,12,0
17-08-2022 11:00,42.04788517,41.10756522,44.63309697,166.9642407,102.5901459,164.1328253,8,0
17-08-2022 12:00,48.75803999,55.81727745,48.92175978,192.6829616,102.1082915,177.0831129,12,0
17-08-2022 13:00,58.46312981,46.2976683,53.01533172,192.5698097,150.9969205,184.7588889,10,0
17-08-2022 14:00,47.75272662,55.25917258,44.65334067,171.3281635,103.0257533,171.1992977,10,0
17-08-2022 15:00,55.07742396,44.93621832,50.86979852,146.7299643,141.4008719,101.0470162,8,0
17-08-2022 16:00,52.06289947,44.57266806,59.49609615,126.6553743,133.8547075,131.1095138,8,0
17-08-2022 17:00,49.60399447,53.97883669,49.82929613,104.1251803,111.3643856,161.8363094,12,0
17-08-2022 18:00,44.72256793,54.09641432,47.26077948,129.4333261,134.3735982,110.3013343,8,0
17-08-2022 19:00,48.84917515,44.1179603,58.98769957,125.4564449,110.025045,126.3250086,12,0
17-08-2022 20:00,55.26605586,58.70548327,45.92418972,104.3038287,109.1606984,121.1708939,12,0
17-08-2022 21:00,48.46024759,41.68865576,53.62001467,124.7964556,146.9057069,163.9538746,12,0
17-08-2022 22:00,53.99644578,41.5761066,59.5299252,157.5683985,199.1977048,178.6767037,10,0
17-08-2022 23:00,49.19506436,48.06490745,53.02060846,166.8418049,179.5453522,167.9859884,8,0
18-08-2022 00:00,50.15889736,45.06611182,52.79122745,117.8466715,170.0402147,191.1266312,8,0
18-08-2022 01:00,48.40647488,56.49723529,54.34127185,166.3821789,108.8611224,101.4587912,8,0
18-08-2022 02:00,53.01616985,58.9552787,45.23229489,149.9545643,148.5016675,153.6941419,10,0
18-08-2022 03:00,50.60088127,50.38852161,47.85190864,113.6619054,196.4833603,148.6693379,8,0
18-08-2022 04:00,55.63929993,51.70180045,57.12865252,174.5589931,153.1130849,153.5402897,12,0
18-08-2022 05:00,45.37696176,49.55785248,51.6572294,129.5427398,151.5110119,163.9430192,10,0
18-08-2022 06:00,50.41932783,43.79843157,51.11501118,128.5459345,137.33606,100.9245598,12,0
18-08-2022 07:00,49.55280729,52.8630831,40.11420089,130.2255677,114.8221315,144.866496,8,1
18-08-2022 08:00,49.98068159,50.7426067,47.77675831,135.807366,116.384284,138.258565,10,0
18-08-2022 09:00,51.89186743,59.71271097,50.13375751,182.8539505,170.4355326,195.8733105,10,0
18-08-2022 10:00,41.38234904,47.4794992,53.98421143,179.6721181,134.0490882,193.907842,10,0
